,ID,jamfaktor,tedadfaktor,jamMarjoee,TedadMarjoee,jamNaghd,TedadNaghd,jamcheck,Tedadcheck,tedadBargashti,JamBargashti,TedadBargashtiHazer,RialBashtiHazer,jamBedehi,TedadBedehi,Malek,Metrajh,EtebarRial,EtebarTedady,EtebarRialiNaghdi,Khas,sNoePardakht,akharinFaktor,AvalinFaktor,AkharinMarjoee,AvalinMarjoee
6855,36775,1732000.0,5,0.0,0,1262000,4,0,0,0,0,0,,470000.0,1,0,0,0,0,0,0,0,1872,1904,0,0
6856,36776,3496900.0,4,0.0,0,2740900,3,0,0,0,0,0,,756000.0,1,0,0,0,0,0,0,0,1872,1904,0,0
6857,36777,768000.0,1,0.0,0,0,0,0,0,0,0,0,,768000.0,1,0,0,0,0,0,0,0,1904,1904,0,0
6858,36778,2576000.0,4,0.0,0,2576000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,1903,0,0
6859,36779,729000.0,1,729000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6860,36780,255600.0,1,255600.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1900,1900
6861,36781,4063000.0,6,0.0,0,3806000,5,0,0,0,0,0,,256500.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6862,36782,2573800.0,6,258000.0,1,2315000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,1903,1870,1870
6863,36783,1885250.0,7,0.0,0,1608000,6,0,0,0,0,0,,276000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6864,36784,2774500.0,9,0.0,0,2524000,8,0,0,0,0,0,,249000.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6865,36785,1773500.0,7,400000.0,2,1141000,6,0,0,0,0,0,,232000.0,1,0,0,0,0,0,0,0,1871,1903,1884,1891
6866,36786,1080500.0,2,0.0,0,1080000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1900,1903,0,0
6867,36787,2955000.0,7,959000.0,2,1360000,4,0,0,0,0,0,,636000.0,1,0,0,0,0,0,0,0,1871,1903,1883,1900
6868,36788,906500.0,3,0.0,0,905000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,0,0
6869,36789,3739300.0,6,526500.0,1,3212000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1903,1893,1893
6870,36790,9050000.0,5,4050000.0,2,5000000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1903,1893,1900
6871,36791,2674000.0,3,0.0,0,1172000,2,0,0,0,0,0,,1502000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6872,36792,2433000.0,6,258000.0,1,1916000,5,0,0,0,0,0,,258000.0,1,0,0,0,0,0,0,0,1871,1903,1902,1902
6873,36793,1353000.0,5,0.0,0,1101000,4,0,0,0,0,0,,252000.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6874,36794,2326800.0,6,0.0,0,2325000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1903,0,0
6875,36795,3668500.0,5,2089500.0,2,1579000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,1891,1900
6876,36796,511500.0,1,0.0,0,510000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6877,36797,426000.0,2,0.0,0,426000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,1903,0,0
6878,36798,1704000.0,3,0.0,0,1272000,2,0,0,0,0,0,,432000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6879,36799,1497800.0,3,0.0,0,1497000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1891,1903,0,0
6880,36800,1253400.0,4,0.0,0,668000,3,0,0,0,0,0,,584000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6881,36801,2104500.0,5,0.0,0,1717000,4,0,0,0,0,0,,387000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6882,36802,1101000.0,4,0.0,0,768000,3,0,0,0,0,0,,333000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6883,36803,282000.0,1,76500.0,2,205000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1900,1900
6884,36804,1608000.0,3,528000.0,1,1080000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1893,1903,1892,1892
6885,36805,2206550.0,5,15850.0,1,1930000,4,0,0,0,0,0,,258000.0,1,0,0,0,0,0,0,0,1871,1903,1879,1879
6886,36806,1060500.0,3,0.0,0,1060000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,0,0
6887,36807,485000.0,1,0.0,0,485000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6888,36808,1189000.0,4,0.0,0,1189000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,0,0
6889,36809,3944300.0,5,0.0,0,2503000,4,0,0,0,0,0,,1439000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6890,36810,2698500.0,6,28800.0,1,2669700,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,1888,1888
6891,36811,3750000.0,1,64500.0,1,3573000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1897,1897,1896,1896
6892,36812,1314500.0,3,0.0,0,1314000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1903,0,0
6893,36813,570000.0,1,0.0,0,570000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6894,36814,2492000.0,4,1343000.0,3,1149000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,1888,1898
6895,36815,1449000.0,4,0.0,0,1191000,3,0,0,0,0,0,,258000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6896,36816,2311000.0,2,1420000.0,1,891000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,1902,1902
6897,36817,3829000.0,7,27500.0,1,2817500,6,0,0,0,0,0,,984000.0,1,0,0,0,0,0,0,0,1871,1903,1902,1902
6898,36818,2900000.0,3,1057500.0,2,1842500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,1903,1891,1902
6899,36819,501000.0,2,41500.0,1,444500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1899,1903,1902,1902
6900,36820,672000.0,2,138500.0,1,137500,1,0,0,0,0,0,,396000.0,1,0,0,0,0,0,0,0,1871,1903,1902,1902
6901,36821,768000.0,1,528000.0,1,240000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6902,36822,2424000.0,4,84500.0,2,1649500,3,0,0,0,0,0,,690000.0,1,0,0,0,0,0,0,0,1871,1903,1902,1902
6903,36823,884000.0,2,271500.0,3,612500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1896,1903,1895,1902
6904,36824,533000.0,2,113000.0,1,420000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,1879,1879
6905,36825,200000.0,1,0.0,0,200000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6906,36826,412000.0,1,0.0,0,412000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6907,36827,1114000.0,3,0.0,0,1114000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,0,0
6908,36828,1279500.0,3,0.0,0,1279500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1891,1903,0,0
6909,36829,552000.0,2,276000.0,1,276000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,1903,1900,1900
6910,36830,2246200.0,6,46000.0,1,2200200,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,1903,1871,1871
6911,36831,3982000.0,4,860500.0,2,3121500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,1903,1897,1902
6912,36832,2175500.0,5,126000.0,1,2049500,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,1903,1890,1890
6913,36833,323000.0,1,0.0,0,323000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6914,36834,967250.0,3,0.0,0,967250,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,0,0
6915,36835,1710000.0,2,322500.0,2,1372500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,1888,1902
6916,36836,457800.0,1,0.0,0,457800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6917,36837,1606000.0,2,213000.0,1,1393000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1892,1903,1902,1902
6918,36838,1266000.0,3,0.0,0,1266000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,0,0
6919,36839,1284000.0,2,61500.0,1,1222500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1899,1903,1898,1898
6920,36840,888000.0,3,0.0,0,592000,2,0,0,0,0,0,,296000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6921,36841,469000.0,1,0.0,0,469000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6922,36842,8382900.0,1,0.0,0,6542900,1,1500000,1,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6923,36843,1040000.0,1,300000.0,1,740000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6924,36844,975800.0,3,238000.0,2,737800,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,1903,1902,1902
6925,36845,1090000.0,1,0.0,0,1090000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6926,36846,854000.0,3,0.0,0,854000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,1903,0,0
6927,36847,4413000.0,5,0.0,0,4413000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1885,1902,0,0
6928,36848,410000.0,1,44500.0,1,365500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6929,36849,1748500.0,1,31700.0,1,1716800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6930,36850,258000.0,1,0.0,0,258000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6931,36851,489000.0,1,0.0,0,489000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6932,36852,270000.0,1,0.0,0,270000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6933,36853,441500.0,1,64500.0,1,377000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6934,36854,960000.0,4,0.0,0,960000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,1903,0,0
6935,36855,282000.0,1,0.0,0,270500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6936,36856,647800.0,1,74000.0,1,573800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6937,36857,618000.0,1,64500.0,1,553500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6938,36858,423000.0,1,0.0,0,423000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6939,36859,277500.0,1,0.0,0,277500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6940,36860,527800.0,1,0.0,0,527800,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6941,36861,328000.0,1,0.0,0,328000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6942,36862,1303000.0,3,296000.0,2,1007000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,1895,1902
6943,36863,565800.0,1,104500.0,2,461300,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6944,36864,740000.0,1,0.0,0,740000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6945,36865,276000.0,1,0.0,0,276000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6946,36866,3981000.0,5,344000.0,3,3637000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,1881,1902
6947,36867,1148500.0,2,410000.0,1,738500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1896,1903,1895,1895
6948,36868,2187300.0,5,298000.0,2,1889300,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,1874,1879
6949,36869,1836200.0,2,0.0,0,1836200,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1893,1903,0,0
6950,36870,771000.0,2,0.0,0,771000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1896,1903,0,0
6951,36871,1464600.0,4,9600.0,1,1133800,4,0,0,0,0,0,,321000.0,1,0,0,0,0,0,0,0,1872,1903,1881,1881
6952,36872,987500.0,3,0.0,0,987500,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,0,0
6953,36873,1226500.0,2,142000.0,2,1084500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1899,1903,1898,1902
6954,36874,2749000.0,6,0.0,0,2126000,5,0,0,0,0,0,,598500.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6955,36875,1460000.0,3,0.0,0,1055000,2,0,0,0,0,0,,405000.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6956,36876,196000.0,1,0.0,0,196000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6957,36877,1999500.0,4,0.0,0,1612000,3,0,0,0,0,0,,322500.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6958,36878,1480000.0,1,0.0,0,1480000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6959,36879,3034750.0,6,234500.0,4,2104000,8,0,0,0,0,0,,693750.0,1,0,0,0,0,0,0,0,1872,1903,1884,1892
6960,36880,1269000.0,3,210000.0,1,1059000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,1881,1881
6961,36881,702000.0,1,0.0,0,702000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6962,36882,423000.0,1,0.0,0,423000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6963,36883,276000.0,1,276000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1902,1902
6964,36884,2815000.0,6,381500.0,1,2433500,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,1895,1895
6965,36885,1535500.0,3,699000.0,2,836500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,1888,1902
6966,36886,8424000.0,3,2678000.0,2,5531280,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,1888,1900
6967,36887,625250.0,2,0.0,0,625250,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,0,0
6968,36888,3804000.0,4,636000.0,1,3168000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,1895,1895
6969,36889,1341500.0,4,202500.0,1,1139000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,1874,1874
6970,36890,702000.0,2,0.0,0,702000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1903,0,0
6971,36891,1393500.0,4,112300.0,2,1281200,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1903,1895,1902
6972,36892,2795450.0,7,276000.0,1,2124000,6,0,0,0,0,0,,393500.0,1,0,0,0,0,0,0,0,1871,1903,1879,1879
6973,36893,4966000.0,8,0.0,0,4423000,7,0,0,0,0,0,,348000.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6974,36894,1567500.0,4,0.0,0,1567000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1891,1903,0,0
6975,36895,1905500.0,5,0.0,0,1497000,4,0,0,0,0,0,,408000.0,1,0,0,0,0,0,0,0,1872,1903,0,0
6976,36896,1990450.0,5,202200.0,4,1418000,4,0,0,0,0,0,,369500.0,1,0,0,0,0,0,0,0,1871,1903,1872,1900
6977,36897,307000.0,1,0.0,0,307000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6978,36898,1020000.0,3,61500.0,1,577000,2,0,0,0,0,0,,381000.0,1,0,0,0,0,0,0,0,1871,1903,1890,1890
6979,36899,503000.0,1,0.0,0,503000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6980,36900,387800.0,2,0.0,0,387000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1892,1903,0,0
6981,36901,240000.0,1,60000.0,1,180000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,1900,1900
6982,36902,348000.0,1,0.0,0,348000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6983,36903,1453000.0,4,0.0,0,1107000,3,0,0,0,0,0,,346000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6984,36904,205500.0,1,0.0,0,205500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6985,36905,788000.0,2,0.0,0,488000,1,0,0,0,0,0,,300000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6986,36906,385200.0,1,0.0,0,385200,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6987,36907,1382400.0,4,0.0,0,1380000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1873,1903,0,0
6988,36908,680000.0,1,0.0,0,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6989,36909,993600.0,2,288000.0,1,705000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1886,1903,1885,1885
6990,36910,882000.0,2,0.0,0,880000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,1903,0,0
6991,36911,3153450.0,5,280500.0,3,2872950,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,1872,1900
6992,36912,3462600.0,3,0.0,0,2598600,2,0,0,0,0,0,,864000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
6993,36913,1080000.0,1,0.0,0,0,0,1080000,1,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
6994,36914,2732500.0,5,60000.0,1,2349500,4,0,0,0,0,0,,323000.0,1,0,0,0,0,0,0,0,1871,1903,1880,1880
6995,36915,4723100.0,6,1217000.0,1,3506100,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,1880,1880
6996,36916,2785500.0,5,87000.0,2,2698500,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,1872,1880
6997,36917,5813000.0,4,780000.0,2,3275000,3,1758000,1,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1903,1880,1893
6998,36918,7187600.0,4,47550.0,1,1064450,3,6070000,3,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1903,1880,1880
6999,36919,18870000.0,9,0.0,0,18870000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,0,0
7000,36920,1550000.0,2,514500.0,2,1035000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1896,1903,1892,1900
7001,36921,480000.0,1,0.0,0,480000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
7002,36922,8630000.0,4,0.0,0,8024000,3,0,0,0,0,0,,600000.0,1,0,0,0,0,0,0,0,1871,1903,0,0
7003,36923,5040100.0,2,733000.0,1,0,0,4400000,1,1,4400000,1,4400000.0,4307100.0,0,0,0,0,0,0,0,0,1882,1903,1881,1881
7004,36924,2818000.0,4,5000.0,1,2429000,3,0,0,0,0,0,,384000.0,1,0,0,0,0,0,0,0,1871,1903,1886,1886
7005,36925,2405600.0,4,0.0,0,2405600,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1875,1903,0,0
7006,36926,294400.0,1,0.0,0,294400,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
7007,36927,1165100.0,2,0.0,0,1165100,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1892,1903,0,0
7008,36928,2014355.0,3,0.0,0,2001000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,1903,0,0
7009,36929,4052800.0,5,0.0,0,4052800,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1903,0,0
7010,36930,220000.0,1,0.0,0,220000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
7011,36931,1799100.0,3,740650.0,2,1058450,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1874,1903,1871,1889
7012,36932,440000.0,1,0.0,0,440000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1903,1903,0,0
7013,36933,1442150.0,4,796400.0,4,644000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1893,1902,1891,1899
7014,36934,2337000.0,5,381000.0,1,1954000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1873,1902,1892,1892
7015,36935,1020000.0,2,0.0,0,1020000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,1902,0,0
7016,36936,1429000.0,2,680000.0,1,749000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1888,1902,1885,1885
7017,36937,1350000.0,4,264000.0,1,690000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1873,1902,1892,1892
7018,36938,1740000.0,5,348000.0,1,1392000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,1902,1892,1892
7019,36939,872000.0,2,0.0,0,872000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1873,1902,0,0
7020,36940,4848000.0,8,1502800.0,4,3345000,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,1902,1885,1892
7021,36941,1836000.0,3,0.0,0,1836000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1902,0,0
7022,36942,2116800.0,6,705600.0,2,1410000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1882,1902,1881,1892
7023,36943,1082500.0,2,29500.0,1,1052000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1898,1902,1899,1899
7024,36944,6732000.0,8,1360000.0,2,5370000,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1902,1891,1892
7025,36945,1056000.0,4,210000.0,1,846000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1873,1902,1892,1892
7026,36946,492000.0,1,61500.0,1,430000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,1902,1899,1899
7027,36947,322500.0,1,0.0,0,322000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,1902,0,0
7028,36948,393000.0,1,74000.0,1,319000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,1902,1899,1899
7029,36949,1352000.0,3,534000.0,3,818000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1888,1902,1885,1899
7030,36950,8581000.0,6,2139000.0,4,6439000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1873,1902,1885,1892
7031,36951,1547000.0,3,0.0,0,1546000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1873,1902,0,0
7032,36952,1360000.0,2,0.0,0,1360000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1898,1902,0,0
7033,36953,1511000.0,3,534500.0,2,975000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1891,1902,1889,1892
7034,36954,546000.0,1,0.0,0,546000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,1902,0,0
7035,36955,960000.0,2,0.0,0,960000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1889,1902,0,0
7036,36956,560250.0,1,0.0,0,560000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,1902,0,0
7037,36957,1833000.0,3,270000.0,1,1563000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1893,1902,1892,1892
7038,36958,1695500.0,2,0.0,0,1695000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1888,1902,0,0
7039,36959,677000.0,1,0.0,0,677000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1902,1902,0,0
7040,36960,7104000.0,3,1234000.0,3,5760000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1871,1902,1871,1900
7041,36961,2663500.0,5,283000.0,2,2380500,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,1902,1882,1899
7042,36962,6822000.0,2,187500.0,1,6529500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1891,1902,1900,1900
7043,36963,4538000.0,7,2638500.0,4,1899500,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,1902,1871,1893
7044,36964,2091000.0,2,61500.0,1,2029500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1902,1879,1879
7045,36965,2308000.0,3,0.0,0,2308000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1895,1902,0,0
7046,36966,3700000.0,5,0.0,0,3700000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,1902,0,0
7047,36967,5024500.0,5,2900000.0,3,2124500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,1902,1871,1899
7048,36968,1658200.0,3,491500.0,2,1166700,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1886,1902,1885,1899
7049,36969,1482000.0,4,0.0,0,1482000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1902,0,0
7050,36970,686500.0,2,400000.0,1,286500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,1891,1889,1889
7051,36971,968400.0,4,0.0,0,968400,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1886,1902,0,0
7052,36972,70457100.0,6,13587900.0,6,2016300,5,42020000,3,0,0,0,,10072400.0,1,0,0,0,0,0,0,0,1872,1902,1871,1899
7053,36973,1032000.0,4,0.0,0,1032000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1872,1902,0,0
7054,36974,445500.0,2,193500.0,1,252000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1895,1902,1892,1892
7055,36975,518400.0,2,172800.0,1,345000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1883,1902,1899,1899
7056,36976,2406500.0,4,322500.0,3,2005000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1884,1902,1882,1899
7057,36977,999000.0,2,0.0,0,999000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1888,1902,0,0
