,Code,CodeAsli,CodeFarei,Sharh,Dideh,SharhLatin,MeghdarAdadi,CodeLink,NameEnum,GHeader,UserName,Tarikh,Saat
0,0,0,0,-------,1,,0.0,0,,0,administrator,13850815,10:12:01
1,2,13,1,بستانکاری ابتدای دوره,1, ,0.0,0, ,0, , , 
2,3,13,1,مرجوعی بستانکاری,1,,0.0,0,,0,,,
3,4,13,1,تبدیل به تخفیف,1,,0.0,0,,0,,,
4,5,13,1,پرداخت با سایر,1,,0.0,0,,0,,,
5,6,2,0,ماهیت گروه,0,,0.0,0,HE_MahiatGoroh,255,,,
6,7,2,1,سود و زیانی,0,,0.0,0,SodVaZiany,255,,,
7,8,2,1,ترازنامه ای,0,,0.0,0,TarazNameey,255,,,
8,9,2,1,انتظامی,0,,0.0,0,Entezamy,255,,,
9,10,3,0,ماهیت کل,0,,0.0,0,HE_MahiatKol,255,,,
10,11,3,1,بدهکار,0,,0.0,0,Bedehkar,255,,,
11,12,3,1,بستانکار,0,,0.0,0,Bestankar,255,,,
12,13,3,1,مهم نیست,0,,0.0,0,MohemNist,255,,,
13,14,4,0,ماهیت معین,0,,0.0,0,HE_MahiatMoeen,255,,,
14,15,4,1,بدهکار,0,,0.0,0,Bedehkar,255,,,
15,16,4,1,بستانکار,0,,0.0,0,Bestankar,255,,,
16,21,4,1,مهم نیست,0,,0.0,0,MohemNist,255,,,
17,26,6,0,بانکها,1,,0.0,0,,0,,,
18,27,6,1,ملی,1,,1.0,0,,0,,,
19,28,6,1,صادرات,1,,2.0,0,,0,,,
20,29,6,1,تجارت,1,,3.0,0,,0,,,
21,30,6,1,سپه,1,,4.0,0,,0,,,
22,31,6,1,ملت,1,,5.0,0,,0,,,
23,32,6,1,رفاه کارگران,1,,6.0,0,,0,,,
24,33,6,1,پارسیان,1,,7.0,0,,0,,,
25,34,6,1,سامان,1,,8.0,0,,0,,,
26,35,7,0,انواع حساب,0,,0.0,0,,0,,,
27,36,7,1,جاری,0,,0.0,0,,0,,,
28,37,7,1,پس انداز کوتاه مدت,0,,0.0,0,,0,,,
29,38,7,1,پس انداز بلند مدت,0,,0.0,0,,0,,,
30,40,8,0,نوع عملیات خزانه,0,,0.0,0,DP_NoeAmalyatDP,0,,,
31,41,8,1,دریافت,0,,0.0,0,Daryaft,0,,,
32,42,8,1,پرداخت,0,,0.0,0,Pardakht,0,,,
33,43,9,0,بد/بس,0,,0.0,0,HE_BedBes,0,,,
34,44,9,1,بدهکار,0,,0.0,0,Bedehkar,0,,,
35,45,9,1,بستانکار,0,,0.0,0,Bestankar,0,,,
36,50,11,0,واحدهای پول,1,,0.0,0,,0,,,
37,51,11,1,ریال,1,Rial,0.0,0,,0,,,
38,52,11,1,دلار,1,Dollar,0.0,0,,0,,,
39,53,11,1,یورو,1,Euro,0.0,0,,0,,,
40,54,6,1,صندوق,0,,9.0,0,,0,,,
41,56,12,0,نوع ارز حساب,0,,0.0,0,DP_NoeArzHesab,0,,,
42,57,12,1,ریالی,0,,0.0,0,Rialy,0,,,
43,58,12,1,ارزی,0,,0.0,0,Arzy,0,,,
44,60,7,1,قرض الحسنه,0,,0.0,0,,0,,,
45,61,7,1,پس انداز,0,,0.0,0,,0,,,
46,62,13,0,انواع سند خزانه,0,,0.0,0,,0,,,
47,63,13,1,دریافت نقدی به صندوق,0,,1.0,0,,0,administrator,13830305,08:13:01
48,64,13,1,دریافت چک به صندوق,0,,1.0,0,,0,administrator,13830305,08:18:01
49,65,13,1,دریافت فیش نقدی,0,,1.0,0,,0,administrator,13830305,08:16:01
50,67,13,1,دریافت تضمین,0,,1.0,0,,0,,,
51,89,13,1,پرداخت نقدی از صندوق,0,,2.0,0,,0,administrator,13821030,05:34:01
52,126,13,1,پرداخت چک از حساب,0,,2.0,0,,0,,,
53,127,13,1,برداشت از حساب,0,,2.0,0,,0,,,
54,128,13,1,پرداخت تضمین,0,,2.0,0,,0,,,
55,133,17,0,نقل و انتقال,0,,0.0,0,,0,,,
56,134,17,1,از بانک به بانک,0,,0.0,0,,0,,,
57,135,17,1,از بانک به صندوق,0,,0.0,0,,0,,,
58,136,17,1,از صندوق به بانک,0,,0.0,0,,0,,,
59,145,18,0,نوع تضمین,0,,0.0,0,,0,,,
60,146,18,1,سفته,0,,0.0,0,,0,,,
61,147,18,1,چک,0,,0.0,0,,0,,,
62,148,18,1,وثیقه ملکی,0,,0.0,0,,0,,,
63,151,19,0,انواع سند مالی,0,,0.0,0,HE_AnvaeSanadMaly,0,,,
64,152,19,1,سند حسابداری,0,,0.0,0,SanadHesabdary,0,,,
65,153,19,1,سند دریافت خزانه,0,,0.0,0,Daryaft,0,,,
66,154,19,1,سند پرداخت خزانه,0,,0.0,0,Pardakht,0,,,
67,155,19,1,سند بستن حسابهای موقت,0,,0.0,0,SanadBastanHesabMovaghat,0,,,
68,156,19,1,سند بستن حسابهای دائم,0,,0.0,0,SanadBastanHesabDaem,0,,,
69,157,19,1,سند افتتاحیه,0,,1.0,0,SanadEftetahieh,0,,,
70,158,19,1,سند فروش,0,,0.0,0,SanadForosh,0,,,
71,159,19,1,سند اختتامیه,0,,0.0,0,SanadEkhtetamieh,0,,,
72,160,19,1,سند حقوق و دستمزد,0,,1.0,0,SanadHoghoghDastMozd,0,,,
73,161,19,1,سند انبار,1,,0.0,0,,0,,,
74,163,19,1,انتقال,0,,0.0,0,,0,,,
75,221,22,0,جستجو بروی فیلدها,0,,0.0,0,Rpt_NoeSearch,0,,,
76,222,22,1,هر جای فیلد,0,,0.0,0,AnyPartOfField,0,,,
77,223,22,1,شروع فیلد,0,,0.0,0,StartOfField,0,,,
78,224,22,1,آخر فیلد,0,,0.0,0,EndOfField,0,,,
79,225,22,1,خود فیلد,0,,0.0,0,WholeField,0,,,
80,226,23,0,شهرها,0,,0.0,21,,0,,,
81,228,24,0,جنسیت,0,,0.0,0,,0,,,
82,229,24,1,مرد,0,,0.0,0,,0,,,
83,230,24,1,زن,0,,0.0,0,,0,,,
84,231,25,0,کشورها,1,,0.0,47,,0,,,
85,233,26,0,دین,1,,0.0,27,,0,,,
86,234,26,1,اسلام,1,,0.0,0,,0,,,
87,235,27,0,مذهب,1,,0.0,0,,0,,,
88,236,27,1,شیعه,1,,0.0,234,,0,,,
89,237,27,1,سني,1,,0.0,234,,0,,,
90,238,28,0,وضعیت تاهل,0,,0.0,0,,0,,,
91,239,28,1,مجرد,0,,0.0,0,,0,,,
92,240,28,1,متاهل,0,,0.0,0,,0,,,
93,241,28,1,مطلقه,0,,0.0,0,,0,,,
94,242,29,0,وضعیت سربازی,0,,0.0,0,,0,,,
95,243,29,1,انجام شده,0,,0.0,0,,0,,,
96,244,29,1,آماده به خدمت,0,,0.0,0,,0,,,
97,245,29,1,معافیت,0,,0.0,0,,0,,,
98,246,30,0,نوع معافیت,0,,0.0,0,,0,,,
99,247,30,1,کفالت موقت,0,,0.0,0,,0,,,
100,248,30,1,کفالت دائم,0,,0.0,0,,0,,,
101,249,31,0,وضعیت مسکن,0,,0.0,0,,0,,,
102,250,31,1,شخصی,0,,0.0,0,,0,,,
103,251,31,1,اجاره ای,0,,0.0,0,,0,,,
104,252,32,0,وضعیت فرد,0,,0.0,0,,0,,,
105,253,32,1,پرسشنامه,0,,0.0,0,,0,,,
106,254,32,1,استخدام,0,,0.0,0,,0,,,
107,255,32,1,منفصل از خدمت,0,,0.0,0,,0,,,
108,256,33,0,افراد تحت تکفل,1,,0.0,0,,0,,,
109,257,33,1,پدر,1,Father,0.0,0,,0,administrator,13850605,01:37:01
110,258,33,1,مادر,1,Mother,0.0,0,,0,administrator,13850605,01:41:01
111,259,33,1,همسر,1,Husband,0.0,0,,0,administrator,13850605,01:41:01
112,260,33,1,فرزند,1,,0.0,0,,0,,,
113,262,34,0,رشته های تحصیلی,1,,0.0,79,,0,,,
114,263,34,1,آموزش بهداشت,1,,0.0,1838,,0,,,
115,264,34,1,بهداشت حرفه ای,1,,0.0,1838,,0,,,
116,265,34,1,بینایی سنجی,1,,0.0,1838,,0,,,
117,266,35,0,مقاطع تحصیلی,1,,0.0,0,,0,,,
118,267,35,1,بيسواد,1,0,0.0,0,,0,pr_ksensany1,13830323,04:18:01
119,323,47,0,استانها,0,,0.0,23,,0,,,
120,337,50,0,واحدهای کالا,1,,0.0,0,,0,,,
121,349,51,0,قیمت گذاری انبار,0,,0.0,0,,0,,,
122,350,51,1,میانگین,0,,0.0,0,,0,,,
123,351,51,1,فایفو,0,,0.0,0,,0,,,
124,352,51,1,لایفو,0,,0.0,0,,0,,,
125,353,52,0,شغل مورد درخواست,1,,0.0,0,,0,,,
126,354,52,1,کارشناس,1,,0.0,0,,0,,,
127,355,52,1,کارمند,1,,0.0,0,,0,,,
128,356,52,1,کارگر,1,,0.0,0,,0,,,
129,403,58,0,نوع طرف - حقیقی/حقوقی,0,,0.0,0,,0,,,
130,404,58,1,حقوقی,0,,0.0,0,,0,,,
131,405,58,1,حقیقی,0,,0.0,0,,0,,,
132,406,59,0,انواع فرمهای انبار,0,,0.0,0,AN_AnvaeFormAnbar,0,,,
133,453,25,1,ايران,1,Iran,0.0,0,,0,افتخاري,13860905,09:27:01
134,474,47,1,تهران,1,,0.0,453,,0,,,
135,505,47,1,اصفهان,1,,0.0,453,,0,,,
136,506,47,1,فارس,1,,0.0,453,,0,,,
137,507,47,1,گیلان,1,,0.0,453,,0,,,
138,508,47,1,مازندران,1,,0.0,453,,0,,,
139,509,47,1,آذربایجان شرقی,1,,0.0,453,,0,,,
140,510,47,1,آذربایجان غربی,1,,0.0,453,,0,,,
141,511,47,1,کرمان ,1,,0.0,453,,0,,,
142,512,47,1,هرمزگان,1,,0.0,453,,0,,,
143,513,47,1,یزد,1,,0.0,453,,0,,,
144,514,47,1,خراسان,1,,0.0,453,,0,,,
145,515,47,1,سیستان و بلوچستان,1,,0.0,453,,0,,,
146,516,47,1,خوزستان,1,,0.0,453,,0,,,
147,517,47,1,همدان,1,,0.0,453,,0,,,
148,518,47,1,کرمانشاه,1,,0.0,453,,0,نعماني,13860316,03:51:01
149,519,47,1,گلستان,1,,0.0,453,,0,,,
150,520,47,1,کهکیلویه و بویراحمد,1,,0.0,453,,0,,,
151,521,47,1,اردبیل ,1,,0.0,453,,0,,,
152,522,47,1,ایلام ,1,,0.0,453,,0,,,
153,523,47,1,بوشهر ,1,,0.0,453,,0,,,
154,524,47,1,چهارمحال و بختياري,1,,0.0,453,,0,,,
155,525,47,1,زنجان ,1,,0.0,453,,0,,,
156,526,47,1,قزوین ,1,,0.0,453,,0,,,
157,527,47,1,سمنان  ,1,,0.0,453,,0,,,
158,528,47,1,قم ,1,,0.0,453,,0,,,
159,529,47,1,کردستان ,1,,0.0,453,,0,,,
160,530,47,1,لرستان ,1,,0.0,453,,0,,,
161,531,47,1,مرکزی ,1,,0.0,453,,0,,,
162,1148,23,1,تهران,1,,0.0,474,,0,,,
163,1149,23,1,اصفهان,1,,0.0,505,,0,,,
164,1150,23,1,شیراز,1,,0.0,506,,0,,,
165,1151,23,1,آبیک,1,,9.0,526,,0,,,
166,1152,23,1,آذرشهر,1,,0.0,509,,0,,,
167,1153,23,1,آرادان,1,,0.0,527,,0,,,
168,1154,23,1,آستارا,1,,0.0,507,,0,,,
169,1155,23,1,آستانه اشرفیه,1,,0.0,507,,0,,,
170,1157,23,1,آشتیان,1,,0.0,531,,0,,,
171,1158,23,1,آغاجاری,1,,0.0,516,,0,,,
172,1159,23,1,آق قلا,1,,0.0,519,,0,,,
173,1160,23,1,آمل,1,,0.0,508,,0,,,
174,1161,23,1,آوج,1,,0.0,526,,0,,,
175,1162,23,1,ابرکوه,1,,4.0,513,,0,,,
176,1163,23,1,ابهر,1,,8.0,525,,0,,,
177,1164,23,1,اراک,1,,0.0,531,,0,,,
178,1165,23,1,اردبیل,1,,0.0,521,,0,,,
179,1166,23,1,اردستان,1,,0.0,505,,0,,,
180,1167,23,1,اردکان,1,,0.0,524,,0,,,
181,1168,23,1,ارسنجان,1,,0.0,506,,0,,,
182,1169,23,1,ارومیه,1,,0.0,510,,0,,,
183,1170,23,1,اروندکنار,1,,0.0,516,,0,,,
184,1171,23,1,ازنا,1,,0.0,530,,0,,,
185,1172,23,1,اسدآباد,1,,0.0,517,,0,,,
186,1173,23,1,اسفراین,1,,0.0,514,,0,,,
187,1174,23,1,اسکو,1,,0.0,509,,0,,,
188,1175,23,1,اسلام آبادغرب,1,,0.0,518,,0,,,
189,1176,23,1,اسلام شهر,1,,0.0,474,,0,,,
190,1178,23,1,اشکذر,1,,0.0,513,,0,,,
191,1179,23,1,اشنویه,1,,0.0,510,,0,,,
192,1180,23,1,اقلید,1,,0.0,506,,0,,,
193,1182,23,1,املش,1,,0.0,507,,0,,,
194,1183,23,1,امیدیه,1,,0.0,516,,0,,,
195,1184,23,1,انار,1,,0.0,511,,0,,,
196,1185,23,1,اندیمشک,1,,0.0,516,,0,,,
197,1186,23,1,اهر,1,,0.0,509,,0,,,
198,1187,23,1,اهواز,1,,0.0,516,,0,,,
199,1189,23,1,ایرانشهر,1,,0.0,515,,0,,,
200,1190,23,1,ایلام,1,,0.0,522,,0,,,
201,1191,23,1,ایوانغرب,1,,0.0,522,,0,,,
202,1192,23,1,ایوانکی,1,,0.0,527,,0,,,
203,1193,23,1,بابل,1,,0.0,508,,0,,,
204,1194,23,1,بابلسر,1,,0.0,508,,0,,,
205,1195,23,1,باخرز,1,,0.0,514,,0,,,
206,1196,23,1,بادرود,1,,0.0,505,,0,,,
207,1197,23,1,بازرگان,1,,0.0,510,,0,,,
208,1198,23,1,باشت,1,,0.0,520,,0,,,
209,1199,23,1,بافت,1,,0.0,511,,0,,,
210,1200,23,1,بافق,1,,0.0,513,,0,,,
211,1201,23,1,بانه,1,,0.0,529,,0,,,
212,1202,23,1,بجنورد,1,,0.0,514,,0,,,
213,1203,23,1,برازجان,1,,0.0,523,,0,,,
214,1204,23,1,بردخون,1,,0.0,523,,0,,,
215,1205,23,1,بردسیر,1,,0.0,511,,0,,,
216,1206,23,1,بروجرد,1,,0.0,530,,0,,,
217,1207,23,1,بروجن,1,,0.0,524,,0,,,
218,1208,23,1,بستان,1,,0.0,516,,0,,,
219,1209,23,1,بستک,1,,0.0,512,,0,,,
220,1210,23,1,بسطام,1,,0.0,527,,0,,,
221,1211,23,1,بم,1,,0.0,511,,0,,,
222,1212,23,1,بناب,1,,0.0,509,,0,,,
223,1213,23,1,بندرامام خمینی,1,,0.0,516,,0,,,
224,1214,23,1,بوشهر,1,,0.0,523,,0,,,
225,1215,23,1,بندرانزلی,1,,0.0,507,,0,,,
226,1216,23,1,بندرعباس,1,,0.0,512,,0,,,
227,1217,23,1,بندرترکمن,1,,0.0,519,,0,,,
228,1218,23,1,بندرجاسک,1,,0.0,512,,0,,,
229,1219,23,1,بندرچارک,1,,0.0,512,,0,,,
230,1220,23,1,بندرخمیر,1,,0.0,512,,0,,,
231,1221,23,1,بندردیر,1,,0.0,523,,0,,,
232,1222,23,1,بندردیلم,1,,0.0,523,,0,,,
233,1223,23,1,بندرریگ,1,,0.0,523,,0,,,
234,1224,23,1,بندرکنگا ن,1,,0.0,523,,0,,,
235,1225,23,1,بندرگز,1,,0.0,519,,0,,,
236,1226,23,1,بندرگناوه,1,,0.0,523,,0,,,
237,1227,23,1,بندرلنگه,1,,0.0,512,,0,,,
238,1228,23,1,ماهشهر,1,,0.0,516,,0,,,
239,1229,23,1,بوئین زهرا,1,,0.0,526,,0,,,
240,1230,23,1,بوکان,1,,0.0,510,,0,,,
241,1231,23,1,بومهن,1,,0.0,474,,0,,,
242,1232,23,1,بهبهان,1,,0.0,516,,0,,,
243,1233,23,1,بهشهر,1,,0.0,508,,0,,,
244,1234,23,1,بیجار,1,,0.0,529,,0,,,
245,1235,23,1,بیرجند,1,,0.0,514,,0,,,
246,1236,23,1,بیستون,1,,0.0,518,,0,,,
247,1238,23,1,پاوه,1,,0.0,518,,0,,,
248,1239,23,1,پره سر,1,,0.0,507,,0,,,
249,1240,23,1,پلدختر,1,,0.0,530,,0,,,
250,1241,23,1,پلدشت,1,,0.0,510,,0,,,
251,1242,23,1,پیرانشهر,1,,0.0,510,,0,,,
252,1243,23,1,تاکستان,1,,0.0,526,,0,,,
253,1244,23,1,تایباد,1,,0.0,514,,0,,,
254,1245,23,1,تبریز,1,,0.0,509,,0,,,
255,1246,23,1,تربت جام,1,,0.0,514,,0,,,
256,1247,23,1,تربت حیدریه,1,,0.0,514,,0,,,
257,1248,23,1,ترکمن چای,1,,0.0,519,,0,,,
258,1249,23,1,تفت,1,,0.0,513,,0,,,
259,1250,23,1,تفرش,1,,0.0,531,,0,,,
260,1251,23,1,تکاب,1,,0.0,510,,0,,,
261,1252,23,1,تنکابن,1,,0.0,508,,0,,,
262,1253,23,1,تویسرکان,1,,0.0,512,,0,,,
263,1254,23,1,جلفا,1,,0.0,509,,0,,,
264,1255,23,1,جوانرود,1,,0.0,518,,0,,,
265,1256,23,1,جهرم,1,,0.0,506,,0,,,
266,1257,23,1,جیرفت,1,,0.0,511,,0,,,
267,1258,23,1,چابکسر,1,,0.0,507,,0,,,
268,1259,23,1,چالوس,1,,0.0,508,,0,,,
269,1260,23,1,چابهار,1,,0.0,515,,0,,,
270,1261,23,1,حمیدیه,1,,0.0,516,,0,,,
271,1262,23,1,خارک,1,,0.0,523,,0,,,
272,1263,23,1,خاش,1,,0.0,515,,0,,,
273,1264,23,1,خدابنده,1,,0.0,525,,0,,,
274,1265,23,1,خرم آباد,1,,0.0,530,,0,,,
275,1266,23,1,خرم دره,1,,0.0,525,,0,,,
276,1267,23,1,خرمشهر,1,,0.0,516,,0,,,
277,1268,23,1,خشکبیجار,1,,0.0,507,,0,,,
278,1269,23,1,خلخال,1,,0.0,521,,0,,,
279,1270,23,1,خمام,1,,0.0,507,,0,,,
280,1271,23,1,خمین,1,,0.0,531,,0,,,
281,1272,23,1,خمینی شهر,1,,0.0,505,,0,,,
282,1273,23,1,خواف,1,,0.0,514,,0,,,
283,1274,23,1,خوانسار,1,,0.0,505,,0,,,
284,1275,23,1,خوی,1,,0.0,510,,0,,,
285,1276,23,1,داران,1,,0.0,505,,0,,,
286,1277,23,1,داراب,1,,0.0,506,,0,,,
287,1278,23,1,دامغان,1,,0.0,527,,0,,,
288,1279,23,1,دزفول,1,,0.0,516,,0,,,
289,1280,23,1,دستجرد,1,,0.0,528,,0,,,
290,1281,23,1,دلیجان,1,,0.0,531,,0,,,
291,1282,23,1,دماوند,1,,0.0,474,,0,,,
292,1283,23,1,دورود,1,,0.0,530,,0,,,
293,1284,23,1,دوگنبدان,1,,0.0,520,,0,,,
294,1285,23,1,دولت آباد,1,,0.0,505,,0,,,
295,1286,23,1,دهدشت,1,,0.0,520,,0,,,
296,1287,23,1,دهلران,1,,0.0,522,,0,,,
297,1288,23,1,رامسر,1,,0.0,508,,0,,,
298,1289,23,1,رامشیر,1,,0.0,516,,0,,,
299,1290,23,1,رامهرمز,1,,0.0,516,,0,,,
300,1291,23,1,رامیان,1,,0.0,519,,0,,,
301,1292,23,1,راور,1,,0.0,511,,0,,,
302,1294,23,1,رزن,1,,0.0,517,,0,,,
303,1295,23,1,رستم آباد,1,,0.0,507,,0,,,
304,1296,23,1,رستم کلا,1,,0.0,508,,0,,,
305,1297,23,1,رشت,1,,0.0,507,,0,,,
306,1298,23,1,رشتخوار,1,,0.0,514,,0,,,
307,1299,23,1,رضوانشهر,1,,0.0,507,,0,,,
308,1300,23,1,رفسنجان,1,,0.0,511,,0,,,
309,1301,23,1,روانسر,1,,0.0,518,,0,,,
310,1302,23,1,رودبار,1,,0.0,507,,0,,,
311,1303,23,1,رودسر,1,,0.0,507,,0,,,
312,1304,23,1,رودهن,1,,0.0,474,,0,,,
313,1305,23,1,زابل,1,,0.0,515,,0,,,
314,1306,23,1,زاهدان,1,,0.0,515,,0,,,
315,1307,23,1,زرقان,1,,0.0,506,,0,,,
316,1308,23,1,زرند,1,,0.0,511,,0,,,
317,1309,23,1,زرین دشت,1,,0.0,506,,0,,,
318,1310,23,1,زرین شهر,1,,0.0,505,,0,,,
319,1311,23,1,زنجان,1,,0.0,525,,0,,,
320,1312,23,1,زنگی آباد,1,,0.0,511,,0,,,
321,1313,23,1,ساری,1,,0.0,508,,0,,,
322,1315,23,1,ساوه,1,,0.0,531,,0,,,
323,1316,23,1,سبزوار,1,,0.0,514,,0,,,
324,1317,23,1,سپیدان,1,,0.0,506,,0,,,
325,1318,23,1,سپیددشت,1,,0.0,530,,0,,,
326,1319,23,1,سراب,1,,0.0,509,,0,,,
327,1320,23,1,سراوان,1,,0.0,515,,0,,,
328,1321,23,1,سرایان,1,,0.0,514,,0,,,
329,1322,23,1,سربیشه,1,,0.0,514,,0,,,
330,1323,23,1,سرپل ذهاب,1,,0.0,518,,0,,,
331,1324,23,1,سرخس,1,,0.0,514,,0,,,
332,1325,23,1,سرخه,1,,0.0,527,,0,,,
333,1326,23,1,سردرود,1,,0.0,509,,0,,,
334,1327,23,1,سردشت,1,,0.0,510,,0,,,
335,1328,23,1,سرعین,1,,0.0,521,,0,,,
336,1329,23,1,سرکان,1,,0.0,517,,0,,,
337,1330,23,1,سروستان,1,,0.0,506,,0,,,
338,1331,23,1,سعدآباد,1,,0.0,523,,0,,,
339,1332,23,1,سفیددشت,1,,0.0,524,,0,,,
340,1333,23,1,سقز,1,,0.0,529,,0,,,
341,1334,23,1,سلطانیه,1,,0.0,525,,0,,,
342,1335,23,1,سلماس,1,,0.0,510,,0,,,
343,1336,23,1,سلمانشهر,1,,0.0,508,,0,,,
344,1337,23,1,سمنان,1,,0.0,527,,0,,,
345,1338,23,1,سمیرم,1,,0.0,505,,0,,,
346,1339,23,1,سنقر,1,,0.0,518,,0,,,
347,1340,23,1,سنندج ,1,,0.0,529,,0,,,
348,1341,23,1,سوران,1,,0.0,515,,0,,,
349,1342,23,1,سوسنگرد,1,,0.0,516,,0,,,
350,1343,23,1,سیاهکل,1,,0.0,507,,0,,,
351,1344,23,1,سیرجان,1,,0.0,511,,0,,,
352,1345,23,1,شادگان,1,,0.0,516,,0,,,
353,1346,23,1,شاندیز,1,,0.0,514,,0,,,
354,1347,23,1,شاهرود,1,,0.0,527,,0,,,
355,1348,23,1,شاهین دژ,1,,0.0,510,,0,,,
356,1349,23,1,شبستر,1,,0.0,509,,0,,,
357,1350,23,1,شفت,1,,0.0,507,,0,,,
358,1351,23,1,شوش,1,,0.0,516,,0,,,
359,1352,23,1,شوشتر,1,,0.0,516,,0,,,
360,1353,23,1,شهربابک,1,,0.0,511,,0,,,
361,1354,23,1,شهرضا,1,,0.0,505,,0,,,
362,1355,23,1,شهرکرد,1,,0.0,524,,0,,,
363,1357,23,1,شهمیرزاد,1,,0.0,527,,0,,,
364,1358,23,1,شیرگاه,1,,0.0,508,,0,,,
365,1359,23,1,شیروان,1,,0.0,514,,0,,,
366,1360,23,1,صالح آباد,1,,0.0,522,,0,,,
367,1361,23,1,صحنه,1,,0.0,518,,0,,,
368,1362,23,1,صومعه سرا,1,,0.0,507,,0,,,
369,1363,23,1,طبس,1,,0.0,513,,0,,,
370,1364,23,1,طرقبه,1,,0.0,514,,0,,,
371,1365,23,1,عباس آباد,1,,0.0,508,,0,,,
372,1366,23,1,عجب شیر,1,,0.0,509,,0,,,
373,1367,23,1,عشق آباد,1,,0.0,514,,0,,,
374,1368,23,1,علی آباد,1,,0.0,519,,0,,,
375,1369,23,1,فارسان,1,,0.0,524,,0,,,
376,1370,23,1,فاروج,1,,0.0,514,,0,,,
377,1371,23,1,فرخ شهر,1,,0.0,524,,0,,,
378,1372,23,1,فردوس,1,,0.0,514,,0,,,
379,1373,23,1,فردوسیه,1,,0.0,474,,0,,,
380,1374,23,1,فرمهین,1,,0.0,531,,0,,,
381,1375,23,1,فریدونشهر,1,,0.0,505,,0,,,
382,1376,23,1,فریدونکنار,1,,0.0,508,,0,,,
383,1377,23,1,فریمان,1,,0.0,514,,0,,,
384,1378,23,1,فسا,1,,0.0,506,,0,,,
385,1379,23,1,فشم,1,,0.0,474,,0,,,
386,1380,23,1,فلاورجان,1,,0.0,505,,0,,,
387,1381,23,1,فولادشهر,1,,0.0,505,,0,,,
388,1382,23,1,فومن,1,,0.0,507,,0,,,
389,1383,23,1,فیروزکوه,1,,0.0,474,,0,,,
390,1384,23,1,فیض آباد,1,,0.0,514,,0,,,
391,1385,23,1,فین,1,,0.0,512,,0,,,
392,1386,23,1,قائم شهر,1,,0.0,508,,0,,,
393,1387,23,1,قائن,1,,0.0,514,,0,,,
394,1388,23,1,قدمگاه,1,,0.0,514,,0,,,
395,1390,23,1,قروه,1,,0.0,529,,0,,,
396,1391,23,1,قزوین,1,,0.0,526,,0,,,
397,1392,23,1,قشم,1,,0.0,512,,0,,,
398,1393,23,1,قصرشیرین,1,,0.0,518,,0,,,
399,1394,23,1,قصرقند,1,,0.0,515,,0,,,
400,1395,23,1,قم,1,,0.0,528,,0,,,
401,1396,23,1,قمصر,1,,0.0,505,,0,,,
402,1397,23,1,قوچان,1,,0.0,514,,0,,,
403,1398,23,1,کازرون,1,,0.0,506,,0,,,
404,1399,23,1,کاشان,1,,0.0,505,,0,,,
405,1400,23,1,کاشمر,1,,0.0,514,,0,,,
406,1401,23,1,کامیاران,1,,0.0,529,,0,,,
407,1402,23,1,همدان,1,,0.0,517,,0,,,
408,1403,23,1,کرج,1,,0.0,474,,0,,,
409,1404,23,1,کردکوی,1,,0.0,519,,0,,,
410,1405,23,1,کرمان,1,,0.0,511,,0,,,
411,1406,23,1,کرمانشاه,1,,0.0,518,,0,,,
412,1407,23,1,کشکسرا,1,,0.0,509,,0,,,
413,1408,23,1,کلات,1,,0.0,514,,0,,,
414,1409,23,1,کلاچای,1,,0.0,507,,0,,,
415,1410,23,1,کلارآباد,1,,0.0,508,,0,,,
416,1411,23,1,کلاردشت,1,,0.0,508,,0,,,
417,1412,23,1,کلاله,1,,0.0,519,,0,,,
418,1413,23,1,کنارک,1,,0.0,515,,0,,,
419,1414,23,1,کنگاور,1,,0.0,518,,0,,,
420,1415,23,1,کوچصفهان,1,,0.0,507,,0,,,
421,1416,23,1,کوشک اصفهان,1,,0.0,505,,0,,,
422,1417,23,1,کوهبنان,1,,0.0,511,,0,,,
423,1418,23,1,کوهپایه,1,,0.0,505,,0,,,
424,1419,23,1,کوهدشت,1,,0.0,530,,0,,,
425,1421,23,1,کهک,1,,0.0,528,,0,,,
426,1422,23,1,کهنوج,1,,0.0,511,,0,,,
427,1423,23,1,کیان,1,,0.0,524,,0,,,
428,1424,23,1,کیش,1,,0.0,512,,0,,,
429,1425,23,1,گالیکش,1,,0.0,519,,0,,,
430,1426,23,1,گرگان,1,,0.0,519,,0,,,
431,1427,23,1,گرمسار,1,,0.0,527,,0,,,
432,1428,23,1,گرمی,1,,0.0,521,,0,,,
433,1429,23,1,گز,1,,0.0,505,,0,,,
434,1430,23,1,گلباف,1,,0.0,511,,0,,,
435,1431,23,1,گلپایگان,1,,0.0,505,,0,,,
436,1432,23,1,گلوگاه,1,,0.0,508,,0,,,
437,1433,23,1,گمیشان,1,,0.0,519,,0,,,
438,1434,23,1,گناباد,1,,0.0,514,,0,,,
439,1435,23,1,گنبدکاووس,1,,0.0,519,,0,,,
440,1436,23,1,گندمان,1,,0.0,524,,0,,,
441,1437,23,1,گهواره,1,,0.0,518,,0,,,
442,1438,23,1,گیلانغرب,1,,0.0,518,,0,,,
443,1439,23,1,لار,1,,0.0,506,,0,,,
444,1440,23,1,لالی,1,,0.0,516,,0,,,
445,1441,23,1,لاهیجان,1,,0.0,507,,0,,,
446,1442,23,1,لردگان,1,,0.0,524,,0,,,
447,1443,23,1,لشت نشاء,1,,0.0,507,,0,,,
